"IndividualId","Gender","Population","Organism|Weight","Organism|BMI","Organism|BSA","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Hematocrit","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
67,"FEMALE","European_ICRP_2002",51.9549732615336,0.217560757136016,149.342232504218,54.7012880885514,40,15.4533728116998,1.05135789302481,1.3307093242155,0.41,0.814171039518491,0.321110054701657,0.0334304225825099,7.99601649152159,1.35813323420069,0.528117972000294,11.105139544667,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0279516832050837,0.00568823650976424,0.0899351337874418,0.375034203007984,0.863452226695099,0.275147983554437,30,59,0.101634673835173,1.5,15.5142518210598,0.9,44.5481184639321,2.35222180961279,0.937136428729,0.5,22.9421625174507,0.952855651185289,1.00068856883892,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.173715928811528,0.312027175693514,112.820948535718,0.675089936546422,0.813114994545603,2652,0.360055576964564,0.622132806263107,1.97171655441265,0.198118679355141,0.714061005833898,0.53,22.4103017646962,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0311204608363776,0.107956996254486,0.341548712328461,0.82305733991582,2.32951202515085,0.11244915263187,0.139065345265552,0.862665720926988
68,"FEMALE","European_ICRP_2002",54.0994134401615,0.235700824824492,150.890388643569,31.6984266944688,40,15.1501079389864,1.54409144689283,1.22734143444768,0.41,0.699749849566762,0.300536663834325,0.0338743371201058,7.83551555562384,1.36182150550718,0.516819343175769,12.0722847527921,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0267718217236867,0.0126000382011781,0.0990510373554084,0.362675019305454,0.94834110165141,0.39624943903476,30,59,0.106232117240369,1.5,14.9982529931824,0.9,43.831509681547,2.90168658526052,0.530972579986108,0.5,17.0403727350702,0.706883730370476,0.921686956969716,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.176973551692916,0.372806469216873,155.17034119654,0.641710949361303,0.888165022416961,2652,0.380171161148675,0.70097621221365,2.17805454934106,0.219723316740159,1.39434467202041,0.53,22.5296891199514,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0346724526001284,0.224843257794675,0.35089124443836,0.774435936989787,2.53822344715097,0.109010173425907,0.219533970844731,0.819814638684383
69,"FEMALE","European_ICRP_2002",53.9499210278523,0.205888736177583,155.755143924693,58.9111691112216,40,16.1874750771886,0.969164142220165,1.1749880201625,0.41,0.826263370154808,0.308663447033271,0.0318583137461191,8.96026999610536,1.25883269424349,0.519952513176809,15.7048927259757,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0242579192680867,0.00509122179844834,0.090936501604436,0.293447157038645,0.97164370462317,0.392613431362698,30,59,0.107551124020353,1.5,14.8122573973469,0.9,45.0623328174441,2.23471256590737,1.23940299657801,0.5,11.0079437294528,1.76451208010956,0.803154090467405,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.155979546947241,0.326048536178604,96.4392042284334,0.449765909106119,0.828173466041916,2652,0.313044617892011,0.59290406081941,1.092496802531,0.185990931194513,1.06140875699883,0.53,19.4799219871662,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0333717774050175,0.15195717285646,0.321119390556495,0.825896377585993,2.45084509327534,0.103504404883936,0.218530719780735,0.818076271129275
70,"FEMALE","European_ICRP_2002",51.5691743061815,0.210102367435158,149.810527168,43.8908982118084,40,15.6667753450144,1.13813069382242,1.40638405486345,0.41,0.731035870094087,0.345956432052697,0.0328888657954061,8.36772773179072,1.26489275188853,0.532438863546259,11.5152192332622,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0259634158238358,0.0102904495427715,0.090187624772773,0.344140939759465,0.909553074288872,0.412342523780237,30,59,0.0875907882545014,1.5,15.0415899579065,0.9,45.4524082103228,2.5173583703071,0.724465161697901,0.5,20.1869349116675,1.08901149823798,1.10785224440141,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.16810154113572,0.356173335136616,170.126820240179,0.645081123467037,0.921109751268141,2652,0.460707401683909,0.689363040288969,2.45957470164035,0.208137121141136,1.26763972509879,0.53,19.9098225688872,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0333452496034829,0.0835062736346472,0.363979948091049,0.752880039758797,2.61099978724566,0.100426226530618,0.219255211458725,0.925826614607685
71,"FEMALE","European_ICRP_2002",54.659414629906,0.219401546350465,154.809014736631,62.3731287523979,40,15.7838391364826,0.840209748969953,2.47795122799877,0.41,0.707938124002484,0.347413618306404,0.0337597150856157,8.26013469274923,1.32018979567821,0.472596350491668,18.6378468564536,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0253095284269563,0.00469288719631091,0.0913031297479247,0.551429751816175,1.02935695980706,0.276198831883329,30,59,0.132053837066447,1.5,14.9334200462516,0.9,43.0144647941255,2.17425133516407,1.98938731421015,0.5,39.76107430684,1.04485475385557,0.999819627675165,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.194173652957534,0.274704217236398,93.9393127829218,0.712803291017936,0.741574949438939,2652,0.417429108664593,0.574553471728494,2.07602256285636,0.200596092405963,0.91628312356069,0.53,16.5991270246888,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.03061404042653,0.11705553759932,0.284138105969841,0.811056347106974,2.56533132041521,0.11633117661713,0.14428810295292,0.78408421102598
72,"FEMALE","European_ICRP_2002",50.9946436246667,0.245501220700281,142.885264221976,72.093582722402,40,14.4123716465094,0.818461463268472,0.884933383544879,0.41,0.736834786759842,0.291869653777413,0.0306716908253801,6.57737205500832,1.21977524475438,0.453650644978302,23.2270648828619,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0267291652075522,0.00476253065974129,0.0867031675740356,0.440705070397384,0.922116968138625,0.419867901901448,30,59,0.0970911447248763,1.5,15.3129120103799,0.9,42.3346065672108,2.06677384632466,0.741067305201019,0.5,7.19248204813826,1.38983635211967,1.01864850356569,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.148344508558729,0.239138256188374,87.309176447788,0.811000031850136,0.606146303213011,2652,0.455818541170105,0.469315537062342,1.01124712233013,0.170608526777349,0.669416718117315,0.53,11.4514652727559,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.030629923759226,0.173880237848184,0.273586356014693,0.71776088017012,2.48484962949134,0.107872107496893,0.152608556254405,0.689816313862265
73,"FEMALE","European_ICRP_2002",55.9022088544537,0.214180435502315,158.392353690233,33.8862046002812,40,16.1556555660979,0.986212701327922,0.986782031616713,0.41,0.712940506744382,0.34363665836995,0.0299483265578283,9.04513352742145,1.40063800908209,0.542212789464538,17.1469639901783,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.024810142355321,0.0134361667937656,0.0845325545702941,0.251696055053621,0.894695848412688,0.510381714999804,30,59,0.130894007299539,1.5,15.0457973280659,0.9,44.0377569625874,2.91921403134982,0.995751250481386,0.5,14.6113486078514,0.950119188794836,1.30187995151988,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.16835106463978,0.384306676562629,96.8510063313237,0.677041157523789,0.96254163929729,2652,0.494797351798792,0.672314544872719,1.22282804852998,0.219445999796607,1.37013568846764,0.53,18.6462517446602,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0350541430343503,0.122839733766309,0.335653354118241,0.796847889173425,2.61947596395732,0.111939867758979,0.358813583293226,0.834824578246003
74,"FEMALE","European_ICRP_2002",62.7834701660053,0.252065215356884,165.906420456293,68.6576312038384,40,15.7821511809613,1.05225590230142,1.01628597833743,0.41,0.758715120229704,0.317744691796384,0.0315066885693256,8.05882709070952,1.29107010613121,0.487321045584228,25.8986785804306,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0261513730959314,0.00542622799841432,0.0854945021550626,0.353373717672639,0.97492703299759,0.429123160825027,30,59,0.0562622194412253,1.5,14.7524439182718,0.9,43.870884585782,2.16902309238818,0.751581924006003,0.5,15.8814680513366,0.293833198488733,0.774410758954698,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.120098245736765,0.246808207165175,102.036234405032,0.794862631894072,0.676687964793396,2652,0.336133715981567,0.532321155317251,1.59207502605099,0.189447684719872,1.35958094080527,0.53,17.8067667845575,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0321192524943333,0.15368125794976,0.278532846027423,0.707489815241217,2.62311971033746,0.109646978742495,0.176703341657172,0.781444759125488
75,"FEMALE","European_ICRP_2002",66.9235560042132,0.228792452577473,178.312286466437,25.4376249087218,40,17.1028567323363,0.811532677746681,0.793541728125917,0.41,0.721261270166136,0.297945421858364,0.0304329139690919,9.74661700586469,1.46461271563581,0.496215104297925,26.9794669280825,0.778708916240702,0.768975054787693,0.00194677229060175,0.178249500365113,0.171291083759298,0.205549300511158,0.830298381941648,0.895515253676807,0.0015574178324814,0.00197013355808898,0.154161975383368,0.0102774650255579,0.0342582167518596,0.0266974358122618,0.0124375517088605,0.115316411012207,0.354693913333797,0.937970912297698,0.269909781811466,30,59,0.145412517746807,1.5,14.6718496932863,0.9,44.0241333942734,2.93116837702858,0.463979088234335,0.498135509379364,12.939104034013,1.07500003913887,0.974796449334873,1.99254812068425,0.498135509379364,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.159104820131512,0.359854145507722,126.990798680472,0.706690449229117,0.990454624832151,2607.28872410547,0.362758001483438,0.750420077906395,1.52191318324348,0.225827139933657,0.899787241070361,0.53,19.6509815057472,0.013,0.0238,0.0072,0.177,0.811,0.76,0.166083166788371,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0322435124051058,0.209236972007691,0.353837928678432,0.729405900259413,2.68298193649934,0.116678148011948,0.153751406079954,0.809296044253851
76,"FEMALE","European_ICRP_2002",65.443955346974,0.283985969776398,166.125143481828,26.4489466419671,40,15.1805087898597,0.928449508601383,0.889674137239761,0.41,0.635696078464546,0.313921265718364,0.0334269516550012,7.81948983535209,1.38466434033153,0.507582179594189,30.2952719517813,0.783428417662513,0.773635562441732,0.00195857104415628,0.174204213432131,0.166571582337487,0.199885898804984,0.835330550332655,0.90094268031189,0.00156685683532503,0.00198207389668616,0.149914424103738,0.00999429494024918,0.0333143164674973,0.0265492044575469,0.0117673708464689,0.108220717254444,0.266627838224015,0.852755100190887,0.356847905248154,30,59,0.121178034021472,1.5,14.9574260527171,0.9,45.8259563144949,2.71261826882866,1.04280119978141,0.498548802861017,9.10048608839174,0.64657798992335,2.06073224696948,1.99419994618188,0.498548802861017,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.115013917272268,0.372464441334763,118.146844716438,0.62543499690941,1.00041447013955,2617.19967709128,0.362004411273029,0.695624798385588,1.51398228936295,0.209696283961887,0.464665316574011,0.53,17.4148192901507,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16473473781071,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0341951638974817,0.201774712975762,0.374709618930728,0.699248885367446,2.73070921662711,0.119637993003262,0.232015724494784,0.874535772866747
77,"FEMALE","European_ICRP_2002",57.328570523917,0.208249019189912,162.551143473505,23.734058217953,40,16.5918217794962,1.05699286476236,1.10777496124397,0.41,0.69507633248482,0.310334506112814,0.0332040609461276,9.3545122905411,1.47128488972981,0.513743686050075,16.9586399293612,0.770758938350447,0.761124451621067,0.00192689734587612,0.185063767128188,0.179241061649553,0.215089273979463,0.821821718016164,0.886372779103014,0.00154151787670089,0.00195002011402663,0.161316955484597,0.0107544636989732,0.0358482123299105,0.02834611120268,0.0104087646544105,0.119613294155069,0.209251340840877,0.874260291985993,0.32920533690818,30,59,0.135794257669196,1.5,14.8630103482526,0.9,44.1503580596374,2.71813051469488,0.714330872666597,0.497439318458403,7.10710815998653,1.02148926130437,0.798346560959001,1.98976562842266,0.497439318458403,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.120325474949734,0.370925324842409,171.885226703722,0.67737486717719,1.03057397294037,2590.59377053594,0.443800069776011,0.786878372298829,1.85858716570825,0.216551853162149,1.25461881009447,0.53,19.9877210746654,0.013,0.0238,0.0072,0.177,0.811,0.76,0.168354589042729,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0327017567815338,0.177378506384347,0.391125773003088,0.727166714028042,2.48016068843544,0.119116271330867,0.262723762064936,0.785359610877654
78,"FEMALE","European_ICRP_2002",70.194305128839,0.26679177580724,177.844621455417,32.2535347781393,40,16.2205180553795,0.762903225359603,1.27839988334661,0.41,0.810136983382773,0.31800609758499,0.0306169681510198,8.97301495792316,1.33276258602693,0.524548954241541,29.860537702229,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.02577049432242,0.0126844066271018,0.0936444055069243,0.301932751177883,0.863428293631551,0.428505296650741,30,59,0.109900100617224,1.5,14.3240177484893,0.9,43.2408079261202,2.88756702596867,1.24077786636664,0.5,10.5844707341085,0.777713556723544,1.93233449367439,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.19233630438723,0.365109693586547,85.251771643863,0.544179828981571,0.893408367016477,2652,0.451679862930782,0.689575358020927,2.83889668316534,0.188311847400872,1.12863274897718,0.53,19.1548250653834,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0321215453697475,0.176471065165698,0.355553412371203,0.760005321131151,2.7681974893636,0.115907966850165,0.141499977750473,0.789158397242178
79,"FEMALE","European_ICRP_2002",80.6810799614166,0.320721645134228,188.540278744532,62.6596584416272,40,15.8606768199568,1.06101558435829,0.694028532431882,0.41,0.757887505943139,0.313048440697436,0.0345255810726207,8.39491500441975,1.35184280842038,0.433003254003091,38.2541647645031,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0252563856378038,0.00524569865381867,0.0905637356904279,0.565298342593752,0.985353302909912,0.566111236338889,30,59,0.108764726218075,1.5,15.5806682156451,0.9,44.6177650614757,2.17057365511542,0.696738809054269,0.5,14.7987793385381,0.990457074967487,0.858143505150462,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.167757794010592,0.299399625982619,105.237825554837,0.662834460738209,0.756484922079334,2652,0.393898216872354,0.53289552247604,2.15797651808458,0.177189640631137,1.06364093425241,0.53,21.56199725658,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0324888127335937,0.17748412039793,0.306163456508402,0.811198214712653,3.22925868282802,0.107205612088965,0.246519961369674,0.849009649833156
80,"FEMALE","European_ICRP_2002",57.2542018464471,0.259441594272002,153.710331036835,38.7127821318399,40,14.8553839217463,1.52061338147554,0.685178039633785,0.41,0.704320376779877,0.336700021079796,0.0312839855844031,7.63548178131746,1.23835462710727,0.503327680516948,19.8631061976512,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0252813632490433,0.0131417816232437,0.0891867056451647,0.298289267208204,0.905614443624526,0.303930390837221,30,59,0.125434805910607,1.5,15.1584426972843,0.9,43.8706396129914,2.53879896562288,1.33315576983487,0.5,14.1068994084115,1.32409550240863,0.794537989313681,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.130869454866687,0.367315422252231,156.288731175973,0.654946905120387,0.979272246346246,2652,0.374937313174423,0.766767087203487,1.58019234250984,0.207286193127796,1.51495887990196,0.53,19.16887168212,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0323228367110872,0.207071450280155,0.336482161615586,0.797116976884248,2.26341293983064,0.108627761378696,0.168499458154495,0.929860812059242
81,"FEMALE","European_ICRP_2002",65.7678031077563,0.254123562739589,171.437649174301,36.6969445704934,40,16.0873384906235,1.27753187374875,0.961616913167746,0.41,0.819780396135955,0.339119516419656,0.0316104093038188,8.90035488699166,1.3486484109296,0.532267958177945,23.9212813781537,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0254595140120548,0.0141424111727342,0.0885481732716809,0.459396781022258,0.933679062116954,0.358623910733517,30,59,0.120967006995816,1.5,15.1033045817732,0.9,44.4605936899211,2.66487017465787,1.26429600199446,0.5,16.6063289056889,2.67840055612211,0.827861657962332,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.135377506631076,0.327589905205826,132.868643120126,0.623035959212253,1.00505400721527,2652,0.476684281374928,0.71376505523371,2.032102034751,0.208196906652027,1.15989826462092,0.53,21.3141816091198,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0348104286426301,0.173398253542406,0.320939470820504,0.887448243271102,2.71777782173412,0.107453134753418,0.0865514419395528,0.837821248209429
82,"FEMALE","European_ICRP_2002",52.2414609718253,0.207741406967101,151.700898698006,57.8114691478254,40,15.8579163483746,0.885331996265834,1.2399610888818,0.41,0.754947158309049,0.320483432597706,0.0326984046727148,8.31176235604276,1.30507804512284,0.498383203329522,12.8629366237564,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0256643044312708,0.00549655116572734,0.0927148358024894,0.264598300191888,0.973133313562538,0.226042257505567,30,59,0.111308608767207,1.5,14.9816893173933,0.9,44.4184831374917,2.12136121521303,0.624841430044667,0.5,8.72257253577221,5.42593924357177,1.31810637197754,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.153195363130994,0.319813325645874,181.654013439191,0.532423263179051,0.808161283168516,2652,0.401841637616334,0.577716499417541,2.16749259392184,0.190637272288401,1.79649706435088,0.53,19.3549094472817,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0289957924980378,0.132204930486963,0.33782305450266,0.897125891308809,2.44601388233633,0.111964228803509,0.308412173520518,0.86691897028974
83,"FEMALE","European_ICRP_2002",75.625346441953,0.297527119231868,183.010635451435,41.169727602587,40,15.9430133571289,0.676149914935044,1.54507951577797,0.41,0.777797456522412,0.338128738884968,0.033733746275203,8.65054155828034,1.31362550802582,0.49013851436943,28.0961553384818,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0261151703144376,0.0124740549923258,0.0897053843299438,0.213683805143201,0.870837642367867,0.275263393538231,30,59,0.0975514126335383,1.5,15.3846084604441,0.9,44.3538888872754,2.83667624108246,0.491916042017765,0.5,5.88347095574348,0.926511225295671,0.922970326743587,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.190751040542327,0.362162401186832,144.1685424392,0.745428973294894,0.932987194145245,2652,0.284182801338979,0.708420434307566,1.6944840858273,0.199782456109437,1.0811863023061,0.53,27.6569653320477,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0313447819020657,0.175917081533843,0.328195332654744,0.783566115909071,3.20068281047548,0.105396625752662,0.134512044808239,0.900081017122378
84,"FEMALE","European_ICRP_2002",60.3284449306452,0.257206640505624,160.205893802913,22.023688191559,40,15.3151049387208,1.40697594117359,0.667221654657459,0.41,0.614450084266816,0.264422488546928,0.0320262744652924,7.6750332941049,1.34737781723561,0.505832085185283,24.3652844925626,0.762777211560609,0.753242496416101,0.00190694302890152,0.191905247233764,0.187222788439391,0.224667346127269,0.813311201826499,0.8771937932947,0.00152555442312122,0.00192982634524834,0.168500509595452,0.0112333673063635,0.0374445576878782,0.026684089592166,0.00905338006390512,0.137549633674135,0.227099063651699,0.988597227959908,0.432266741713623,30,59,0.0680922937593106,1.5,14.8917248700894,0.9,44.4620518764166,2.83776024187974,0.831763959902065,0.49674034724095,13.2794547393533,0.749040723270431,1.08055853089301,1.98697202404621,0.49674034724095,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.163903918046809,0.372995673895283,82.9106433407952,0.643653451609146,0.938980545739824,2573.83214427728,0.320254987137087,0.728988324387353,1.51655183221137,0.202040037052276,0.851184893101056,0.53,18.6221886527415,0.013,0.0238,0.0072,0.177,0.811,0.76,0.170635082411255,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0330470641871078,0.122458353125275,0.377993544569901,0.691138806357049,2.28182821317858,0.130295794906793,0.180294460991157,0.788955786694403
85,"FEMALE","European_ICRP_2002",68.7343492601418,0.23294803664556,181.101914245709,18.8748699393472,40,17.1773982806183,0.912174059104082,1.08323100767189,0.41,0.708118493364941,0.286629958861371,0.0328205606851843,9.62831498866653,1.52145130441428,0.512494447824377,21.5735655148533,0.74808272638362,0.738731692303825,0.00187020681595905,0.204500520242611,0.20191727361638,0.242300728339656,0.797643207006535,0.860295135341163,0.00149616545276724,0.00189264929775056,0.181725546254742,0.0121150364169828,0.0403834547232759,0.0283642464349047,0.00868802327795535,0.148977046510602,0.234920038937114,0.974573569449929,0.453830674991287,30,59,0.0578804308324848,1.5,14.6788887906625,0.9,45.6895774684118,2.84193282949098,1.301049771789,0.49545353018188,19.118838108409,2.13765734848702,0.78491678449746,1.98182895423427,0.49545353018188,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.157710830092747,0.388285650225367,79.7961205423856,0.73737956603624,1.10477462894393,2542.9737254056,0.296005842327538,0.848163611904437,1.8459784500169,0.223795476272597,0.983919643119059,0.53,26.6895666113988,0.013,0.0238,0.0072,0.177,0.811,0.76,0.174833506747537,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0322431657776862,0.149055581709467,0.373959607201487,0.755092159616839,2.48263565952029,0.136766142150519,0.221485918937147,0.829325829253211
